sample_id,status_raw,turno,tem_obs,classe
SMP-005753,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-004751,PENDENTE,A,False,revisar
SMP-005932,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-007366,EM ANALISE,C,False,revisar
SMP-005025,CANCELADO,A,False,revisar
SMP-010274,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-007745,PENDENTE,C,False,revisar
SMP-007932,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-000840,CANCELADO,A,True,recusar_automatico
SMP-001762,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-001724,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-001923,CANCELADO,B,True,recusar_automatico
SMP-006776,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-007821,EM ANALISE,C,False,revisar
SMP-011542,AGUARDANDO REINSPEÇÃO,C,False,valido_automatico
SMP-005897,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-007455,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-010889,APROVADO PARCIAL,C,True,valido_automatico
SMP-011801,PENDENTE,C,True,valido_automatico
SMP-002658,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-004744,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-009401,EM AJUSTE,B,True,valido_automatico
SMP-000321,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-006341,PENDENTE,B,True,revisar
SMP-005644,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-001520,CANCELADO,B,False,recusar_automatico
SMP-008871,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-001919,CANCELADO,B,False,recusar_automatico
SMP-003559,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-007190,PENDENTE,C,True,revisar
SMP-004973,AJUSTE CONCLUIDO,A,False,revisar
SMP-000708,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-008739,EM AJUSTE,A,True,valido_automatico
SMP-004603,AJUSTE REPROVADO,A,False,revisar
SMP-010865,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004952,PENDENTE,A,True,revisar
SMP-000006,CANCELADO,A,True,recusar_automatico
SMP-011543,AGUARDANDO REINSPEÇÃO,C,False,valido_automatico
SMP-005576,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-004326,PENDENTE,A,False,revisar
SMP-008190,APROVADO PARCIAL,A,True,valido_automatico
SMP-005462,AJUSTE REPROVADO,B,True,revisar
SMP-011744,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-006885,PENDENTE,C,True,revisar
SMP-004329,APROVADO PARCIAL,A,True,revisar
SMP-002901,ESPECIFICAÇÃO EM REVISÃO,C,False,recusar_automatico
SMP-003700,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-003730,AGUARDANDO REINSPEÇÃO,C,False,recusar_automatico
SMP-000731,EM AJUSTE,A,False,recusar_automatico
SMP-011887,APROVADO PARCIAL,C,False,valido_automatico
SMP-007741,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-001312,CANCELADO,A,False,recusar_automatico
SMP-003821,EM ANALISE,C,True,recusar_automatico
SMP-007456,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-005319,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-005082,PENDENTE,A,True,revisar
SMP-003678,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-004585,EM ANALISE,A,False,revisar
SMP-006354,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-000154,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-000994,CANCELADO,A,True,recusar_automatico
SMP-007137,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-011184,EM AJUSTE,C,False,valido_automatico
SMP-007496,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-006615,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-011551,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-009132,APROVADO PARCIAL,A,True,valido_automatico
SMP-001890,ESPECIFICAÇÃO EM REVISÃO,B,False,recusar_automatico
SMP-004242,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-009421,APROVADO PARCIAL,B,False,valido_automatico
SMP-010403,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-011385,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-003917,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-003422,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-005256,EM AJUSTE,A,True,revisar
SMP-009098,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-003799,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008862,EM AJUSTE,A,True,valido_automatico
SMP-010522,APROVADO PARCIAL,B,False,valido_automatico
SMP-010875,APROVADO PARCIAL,C,False,valido_automatico
SMP-001528,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-005407,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-000079,CANCELADO,A,False,recusar_automatico
SMP-009524,PENDENTE,B,True,valido_automatico
SMP-004156,PENDENTE,A,False,revisar
SMP-002123,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-001208,CANCELADO,A,False,recusar_automatico
SMP-004972,PENDENTE,A,False,revisar
SMP-000934,CANCELADO,A,True,recusar_automatico
SMP-007404,EM ANALISE,C,True,revisar
SMP-010501,APROVADO PARCIAL,B,False,valido_automatico
SMP-006731,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-009641,APROVADO PARCIAL,B,True,valido_automatico
SMP-000536,CANCELADO,A,False,recusar_automatico
SMP-003150,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-000440,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-007962,PENDENTE,C,True,revisar
SMP-001335,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-008077,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008074,APROVADO PARCIAL,A,True,valido_automatico
SMP-011876,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-010502,AGUARDANDO REINSPEÇÃO,B,True,valido_automatico
SMP-005553,EM ANALISE,B,True,revisar
SMP-010194,APROVADO PARCIAL,B,False,valido_automatico
SMP-000196,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-009278,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-007901,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-008409,EM ANÁLISE,A,False,valido_automatico
SMP-006024,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-010813,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-011491,PENDENTE,C,True,valido_automatico
SMP-003104,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-011268,APROVADO PARCIAL,C,True,valido_automatico
SMP-008898,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-010731,APROVADO PARCIAL,C,False,valido_automatico
SMP-001449,CANCELADO,B,False,recusar_automatico
SMP-000772,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-004985,PENDENTE,A,True,revisar
SMP-001336,CANCELADO,B,True,recusar_automatico
SMP-002670,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-000426,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-011686,APROVADO PARCIAL,C,True,valido_automatico
SMP-010423,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-003567,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-011452,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004157,PENDENTE,A,False,revisar
SMP-005539,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-005104,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-010665,APROVADO PARCIAL,B,False,valido_automatico
SMP-001384,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-005346,PENDENTE,B,True,revisar
SMP-003921,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-011331,EM AJUSTE,C,True,valido_automatico
SMP-005933,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-006689,EM AJUSTE,C,True,revisar
SMP-000070,CANCELADO,A,True,recusar_automatico
SMP-001355,CANCELADO,B,True,recusar_automatico
SMP-011158,APROVADO PARCIAL,C,True,valido_automatico
SMP-010655,AGUARDANDO REINSPEÇÃO,B,True,valido_automatico
SMP-011262,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-003782,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008934,APROVADO PARCIAL,A,True,valido_automatico
SMP-006031,PENDENTE,B,False,revisar
SMP-003261,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-003800,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-002320,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-000172,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-008428,PENDENTE,A,False,valido_automatico
SMP-004528,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-006011,EM AJUSTE,B,True,revisar
SMP-007463,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-008357,APROVADO PARCIAL,A,False,valido_automatico
SMP-010443,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-000411,CANCELADO,A,False,recusar_automatico
SMP-009362,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-011035,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-001853,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-002855,CANCELADO,C,True,recusar_automatico
SMP-002304,CANCELADO,B,False,recusar_automatico
SMP-000057,CANCELADO,A,False,recusar_automatico
SMP-006579,APROVADO PARCIAL,B,True,revisar
SMP-002816,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-005586,PENDENTE,B,True,revisar
SMP-002270,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-006521,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-004080,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-001098,CANCELADO,A,False,recusar_automatico
SMP-004041,CANCELADO,A,False,revisar
SMP-005442,EM ANALISE,B,False,revisar
SMP-001932,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-002870,CANCELADO,C,False,recusar_automatico
SMP-004543,PENDENTE,A,False,revisar
SMP-009798,APROVADO PARCIAL,B,False,valido_automatico
SMP-000177,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-007612,EM ANALISE,C,True,revisar
SMP-006411,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-002330,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-008927,EM ANÁLISE,A,True,valido_automatico
SMP-006507,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-011001,APROVADO PARCIAL,C,True,valido_automatico
SMP-010352,APROVADO PARCIAL,B,True,valido_automatico
SMP-009403,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-009153,APROVADO PARCIAL,A,True,valido_automatico
SMP-006124,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-001133,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-009050,APROVADO PARCIAL,A,False,valido_automatico
SMP-002022,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-000870,ESPECIFICAÇÃO EM REVISÃO,A,False,recusar_automatico
SMP-007384,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-001876,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009825,EM ANÁLISE,B,False,valido_automatico
SMP-002142,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-004889,EM ANALISE,A,True,revisar
SMP-003760,CANCELADO,C,True,recusar_automatico
SMP-000254,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-007972,APROVADO PARCIAL,C,False,revisar
SMP-009250,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-000544,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-009325,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-011942,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-006340,APROVADO PARCIAL,B,False,revisar
SMP-011397,APROVADO PARCIAL,C,False,valido_automatico
SMP-003780,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-005291,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-000607,CANCELADO,A,False,recusar_automatico
SMP-009781,EM ANÁLISE,B,False,valido_automatico
SMP-001366,CANCELADO,B,True,recusar_automatico
SMP-001789,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-004891,AGUARDANDO REINSPEÇÃO,A,True,revisar
SMP-010663,APROVADO PARCIAL,B,True,valido_automatico
SMP-007036,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-004206,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006564,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-005383,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-004873,PENDENTE,A,False,revisar
SMP-006343,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-002652,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-003706,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-010240,APROVADO PARCIAL,B,True,valido_automatico
SMP-003644,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009410,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-006389,EM ANALISE,B,True,revisar
SMP-011540,APROVADO PARCIAL,C,False,valido_automatico
SMP-010317,EM AJUSTE,B,True,valido_automatico
SMP-004912,PENDENTE,A,False,revisar
SMP-000809,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-009191,APROVADO PARCIAL,A,False,valido_automatico
SMP-006468,APROVADO PARCIAL,B,True,revisar
SMP-008457,PENDENTE,A,False,valido_automatico
SMP-008578,APROVADO PARCIAL,A,False,valido_automatico
SMP-008940,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-004620,EM ANALISE,A,True,revisar
SMP-000685,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-002414,CANCELADO,B,False,recusar_automatico
SMP-008176,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-010200,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-003040,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-006817,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-001077,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-007910,EM ANALISE,C,True,revisar
SMP-006899,AGUARDANDO REINSPEÇÃO,C,False,revisar
SMP-009490,APROVADO PARCIAL,B,False,valido_automatico
SMP-000043,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-010951,APROVADO PARCIAL,C,True,valido_automatico
SMP-009541,APROVADO PARCIAL,B,True,valido_automatico
SMP-006181,PENDENTE,B,True,revisar
SMP-007620,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-003887,CANCELADO,C,False,recusar_automatico
SMP-008905,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-001777,CANCELADO,B,True,recusar_automatico
SMP-007136,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-007917,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-006911,EM ANALISE,C,True,revisar
SMP-000174,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-009389,EM ANÁLISE,B,True,valido_automatico
SMP-000758,CANCELADO,A,True,recusar_automatico
SMP-007912,PENDENTE,C,True,revisar
SMP-007680,EM AJUSTE,C,True,revisar
SMP-010038,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-006470,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-007892,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-008326,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-010094,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-010458,EM ANÁLISE,B,True,valido_automatico
SMP-000188,EM AJUSTE,A,True,recusar_automatico
SMP-006377,AGUARDANDO REINSPEÇÃO,B,False,revisar
SMP-003393,CANCELADO,C,True,recusar_automatico
SMP-011679,APROVADO PARCIAL,C,False,valido_automatico
SMP-002769,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-007257,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-003025,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-001824,CANCELADO,B,True,recusar_automatico
SMP-001597,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-000978,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-004374,EM ANALISE,A,False,revisar
SMP-005303,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-003981,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-003250,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-003995,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-008557,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-004277,EM ANALISE,A,True,revisar
SMP-001221,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-000458,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-002717,PENDENTE,C,True,recusar_automatico
SMP-011570,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-006259,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-004263,EM ANALISE,A,False,revisar
SMP-001316,CANCELADO,A,True,recusar_automatico
SMP-008138,EM AJUSTE,A,False,valido_automatico
SMP-010166,AJUSTE CONCLUIDO,B,True,valido_automatico
SMP-010822,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-011598,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-004931,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-008405,EM ANÁLISE,A,True,valido_automatico
SMP-007027,AJUSTE CONCLUIDO,C,True,revisar
SMP-007284,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-003546,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-001643,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-008846,APROVADO PARCIAL,A,False,valido_automatico
SMP-009055,EM AJUSTE,A,False,valido_automatico
SMP-003377,CANCELADO,C,True,recusar_automatico
SMP-000950,CANCELADO,A,True,recusar_automatico
SMP-002366,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-005540,EM ANALISE,B,True,revisar
SMP-000300,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-008376,APROVADO PARCIAL,A,False,valido_automatico
SMP-003074,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-007376,REINSPECAO REPROVADA,C,True,revisar
SMP-006260,PENDENTE,B,False,revisar
SMP-003504,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-009644,APROVADO PARCIAL,B,True,valido_automatico
SMP-011326,APROVADO PARCIAL,C,True,valido_automatico
SMP-008722,EM ANÁLISE,A,True,valido_automatico
SMP-001599,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-008533,AJUSTE CONCLUIDO,A,True,valido_automatico
SMP-001793,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-001252,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004693,PENDENTE,A,False,revisar
SMP-011419,EM AJUSTE,C,True,valido_automatico
SMP-005195,EM ANALISE,A,False,revisar
SMP-006141,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-002964,CANCELADO,C,True,recusar_automatico
SMP-003519,CANCELADO,C,True,recusar_automatico
SMP-011523,EM AJUSTE,C,False,valido_automatico
SMP-011507,EM ANÁLISE,C,True,valido_automatico
SMP-004471,PENDENTE,A,True,revisar
SMP-004328,ESPECIFICAÇÃO EM REVISÃO,A,True,revisar
SMP-007398,PENDENTE,C,True,revisar
SMP-005218,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-006461,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-005016,PENDENTE,A,False,revisar
SMP-005459,CANCELADO,B,True,revisar
SMP-002405,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-009300,APROVADO PARCIAL,A,False,valido_automatico
SMP-008955,APROVADO PARCIAL,A,True,valido_automatico
SMP-008016,APROVADO PARCIAL,A,False,valido_automatico
SMP-001773,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-001354,FORA DE ESPECIFICACAO,B,False,recusar_automatico
SMP-006187,PENDENTE,B,False,revisar
SMP-002607,CANCELADO,B,False,recusar_automatico
SMP-005281,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-002727,CANCELADO,C,False,recusar_automatico
SMP-004323,PENDENTE,A,True,revisar
SMP-011675,APROVADO PARCIAL,C,True,valido_automatico
SMP-002724,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-003214,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-002105,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-011832,APROVADO PARCIAL,C,True,valido_automatico
SMP-001450,REINSPECAO REPROVADA,B,False,recusar_automatico
SMP-001699,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-009557,APROVADO PARCIAL,B,False,valido_automatico
SMP-007032,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-006396,PENDENTE,B,False,revisar
SMP-008571,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-008300,APROVADO PARCIAL,A,True,valido_automatico
SMP-002319,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-001120,REINSPECAO REPROVADA,A,True,recusar_automatico
SMP-004333,ESPECIFICAÇÃO EM REVISÃO,A,False,revisar
SMP-007715,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-003888,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-006801,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-002974,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-005615,EM AJUSTE,B,True,revisar
SMP-011483,APROVADO PARCIAL,C,True,valido_automatico
SMP-008416,EM AJUSTE,A,False,valido_automatico
SMP-000413,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-006388,EM ANALISE,B,False,revisar
SMP-002513,REINSPECAO REPROVADA,B,True,recusar_automatico
SMP-009187,EM AJUSTE,A,False,valido_automatico
SMP-005977,EM AJUSTE,B,False,revisar
SMP-007160,EM AJUSTE,C,True,revisar
SMP-005968,EM ANALISE,B,False,revisar
SMP-003741,CANCELADO,C,False,recusar_automatico
SMP-007476,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-000845,FORA DE ESPECIFICACAO,A,False,recusar_automatico
SMP-000181,CANCELADO,A,False,recusar_automatico
SMP-003212,CANCELADO,C,False,recusar_automatico
SMP-011203,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-008523,APROVADO PARCIAL,A,True,valido_automatico
SMP-004392,PENDENTE,A,True,revisar
SMP-001025,FORA DE ESPECIFICACAO,A,True,recusar_automatico
SMP-007236,AJUSTE CONCLUIDO,C,True,revisar
SMP-006784,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-009303,APROVADO PARCIAL,A,False,valido_automatico
SMP-007861,EM ANALISE,C,False,revisar
SMP-005139,AGUARDANDO REINSPEÇÃO,A,False,revisar
SMP-011810,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-006639,EM ANALISE,B,True,revisar
SMP-007082,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-003715,FORA DE ESPECIFICACAO,C,False,recusar_automatico
SMP-005076,CANCELADO,A,False,revisar
SMP-011347,APROVADO PARCIAL,C,True,valido_automatico
SMP-002703,FORA DE ESPECIFICACAO,C,True,recusar_automatico
SMP-005078,EM ANALISE,A,False,revisar
SMP-007670,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-000773,CANCELADO,A,False,recusar_automatico
SMP-003106,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-009848,APROVADO PARCIAL,B,True,valido_automatico
SMP-001220,AJUSTE REPROVADO,A,False,recusar_automatico
SMP-011105,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-003177,REINSPECAO REPROVADA,C,True,recusar_automatico
SMP-010895,AJUSTE CONCLUIDO,C,True,valido_automatico
SMP-005660,AGUARDANDO REINSPEÇÃO,B,True,revisar
SMP-011014,EM ANÁLISE,C,True,valido_automatico
SMP-011781,APROVADO PARCIAL,C,True,valido_automatico
SMP-001399,CANCELADO,B,False,recusar_automatico
SMP-004426,EM ANALISE,A,True,revisar
SMP-003513,CANCELADO,C,False,recusar_automatico
SMP-011185,APROVADO PARCIAL,C,False,valido_automatico
SMP-009771,APROVADO PARCIAL,B,True,valido_automatico
SMP-002177,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-002099,ESPECIFICAÇÃO EM REVISÃO,B,False,recusar_automatico
SMP-007446,PENDENTE,C,False,revisar
SMP-000947,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-008013,APROVADO PARCIAL,A,False,valido_automatico
SMP-000746,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-006677,ESPECIFICAÇÃO EM REVISÃO,C,True,revisar
SMP-008638,EM AJUSTE,A,True,valido_automatico
SMP-005834,PENDENTE,B,True,revisar
SMP-006030,EM ANALISE,B,False,revisar
SMP-003935,AJUSTE REPROVADO,C,False,recusar_automatico
SMP-007976,AGUARDANDO REINSPEÇÃO,C,True,revisar
SMP-011609,EM ANÁLISE,C,False,valido_automatico
SMP-003244,CANCELADO,C,False,recusar_automatico
SMP-005783,EM ANALISE,B,False,revisar
SMP-004096,EM AJUSTE,A,True,revisar
SMP-006584,EM AJUSTE,B,True,revisar
SMP-011257,AJUSTE CONCLUIDO,C,False,valido_automatico
SMP-006951,ESPECIFICAÇÃO EM REVISÃO,C,False,revisar
SMP-009591,APROVADO PARCIAL,B,True,valido_automatico
SMP-009006,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-003873,AJUSTE REPROVADO,C,True,recusar_automatico
SMP-009475,AJUSTE CONCLUIDO,B,False,valido_automatico
SMP-005983,EM ANALISE,B,False,revisar
SMP-001800,CANCELADO,B,True,recusar_automatico
SMP-002558,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-006519,EM AJUSTE,B,True,revisar
SMP-001604,FORA DE ESPECIFICACAO,B,True,recusar_automatico
SMP-005142,REINSPECAO REPROVADA,A,True,revisar
SMP-005122,EM ANALISE,A,False,revisar
SMP-008668,AJUSTE CONCLUIDO,A,False,valido_automatico
SMP-002918,CANCELADO,C,False,recusar_automatico
SMP-007086,PENDENTE,C,True,revisar
SMP-008897,PENDENTE,A,False,valido_automatico
SMP-008010,AJUSTE REPROVADO,A,True,valido_automatico
SMP-000548,REINSPECAO REPROVADA,A,False,recusar_automatico
SMP-009415,EM ANÁLISE,B,True,valido_automatico
SMP-004419,EM ANALISE,A,False,revisar
SMP-009385,EM ANÁLISE,B,False,valido_automatico
SMP-007537,APROVADO PARCIAL,C,True,revisar
SMP-006279,ESPECIFICAÇÃO EM REVISÃO,B,False,revisar
SMP-010439,APROVADO PARCIAL,B,True,valido_automatico
SMP-007182,EM ANALISE,C,False,revisar
SMP-001719,AJUSTE REPROVADO,B,True,recusar_automatico
SMP-000645,CANCELADO,A,False,recusar_automatico
SMP-000512,CANCELADO,A,True,recusar_automatico
SMP-005701,ESPECIFICAÇÃO EM REVISÃO,B,True,revisar
SMP-007539,PENDENTE,C,True,revisar
SMP-001276,CANCELADO,A,False,recusar_automatico
SMP-000317,AJUSTE REPROVADO,A,True,recusar_automatico
SMP-001652,AJUSTE REPROVADO,B,False,recusar_automatico
SMP-011463,APROVADO PARCIAL,C,False,valido_automatico
SMP-003129,REINSPECAO REPROVADA,C,False,recusar_automatico
SMP-000417,CANCELADO,A,False,recusar_automatico
